sbj,b0,lambda,delta0,delta1,t0,G2,BIC
S10_epo,0.6895716201599373,0.01,3.9628040691445734,0.7448246119651781,0.3340715192634685,259.0483138006551,290.0912639311382
S11_epo,1.1669609023130532,0.0815685845187889,2.931280235915656,0.5927506887914413,0.32058616792569183,1173.3116082066433,1204.293828845616
S12_epo,0.7408570555906128,0.01,1.9244742453656514,0.2801117360747477,0.3675929187557995,588.0551632680035,619.1181937467611
S13_epo,1.4883557066880053,0.5319204094942297,4.513831788298393,0.8252065031720134,0.38621182875736115,500.9032709061679,531.9962715046265
S14_epo,0.9118281906980429,0.01,4.090449794883866,0.734432285503632,0.398085567710192,527.0952667917696,558.1582972705272
S15_epo,1.2453351324491266,0.19607498981341298,3.64627346572487,0.7674739806574264,0.336302416395153,1054.219254624419,1085.2319322103585
S16_epo,1.3347465473439408,0.34842672527407537,4.544328659123993,0.9692998651914371,0.3704819605374101,927.7362583978723,958.7992888766299
S17_epo,3.087926026941068,0.6009243825158729,2.2975851018964204,0.44263712535029687,0.05,1098.1516881819475,1127.7461574533133
S18_epo,0.7296106713103718,0.2912747387651597,2.8593182171393785,0.5426193698042838,0.29270718878638713,346.55700822100204,377.6400387264264
S19_epo,0.9383566735191845,0.05126585689507798,2.2512985848236284,0.3910353190123016,0.30732944712793453,901.8877410735057,932.9105298863492
S1_epo,0.7485930312074502,0.4859854209962793,2.7767913527025585,0.6036372499205779,0.2250031267182994,355.5097889059318,386.5627892910551
S20_epo,1.3867994280183464,3.9248771564309983,3.7128491987857855,0.6419890944596941,0.2853516105795887,-139.90684801511574,-108.8138474166571
S21_epo,0.7096535818208021,0.01,4.5620106814975205,0.8816403067912446,0.3273197103395198,268.3011383935841,298.91360244115606
S22_epo,0.8959376809906067,0.010000000625162559,1.9604065765454135,0.2700572368422046,0.3165756530116418,832.3656963556373,863.3377233111606
S23_epo,1.7553259016113225,3.0913321039359296,2.884761300470728,0.5042247637370779,0.14957814690184512,300.01217585862554,331.03496467146897
S24_epo,0.985597655146337,0.010000000567541446,3.3053088269995925,0.6567202790821501,0.3971874875521331,377.89823473268524,404.3395698861579
S25_epo,1.1381661843154687,0.061374830347022624,3.4162456131545245,0.6116082529226543,0.380195131904734,834.4129295662518,865.4154754364653
S26_epo,0.9594517619287736,0.01,3.2792593124857277,0.6612363665492449,0.31367276035279845,875.652192567902,905.9361126340451
S2_epo,0.9360262734930821,0.021490468084599604,4.046875430668138,0.7843256608160456,0.3462954765490677,670.0446020315493,701.1076325103069
S3_epo,1.9922210645892815,3.7764946754598157,2.800922533031465,0.4551682915800243,0.21097159405486776,116.67623437496306,147.60727749446554
S4_epo,3.1518181963925596,3.740644496017332,2.9936414637668123,0.5580139467805485,0.12341364687690415,457.8144419620896,488.88748245420055
S5_epo,1.924340220764118,3.3406964065642866,3.7706349888211497,0.729227473305902,0.19591543673706896,162.608824620781,193.65177475126416
S6_epo,1.2793731033219482,2.8313808002503067,1.9947956049113182,0.3423717611079359,0.2583115421382192,164.18246622691012,195.26549673233444
S7_epo,1.384749385280655,0.3598938580556881,3.117809635128162,0.6337072270653555,0.3967578487319484,1024.0974896303183,1055.079710269291
S8_epo,0.7690333997464144,0.01,4.949414280881504,0.9975918552599146,0.3428905112036804,450.5687081157645,481.6617087142231
S9_epo,0.7467795334191183,0.11784047109741722,3.605339510885436,0.6708327730787578,0.32831973799767405,365.1285627429452,396.1715128734283
